tic,gvkey,datadate,assets,revenue,net_income,operating_income,cash,debt_total,equity,rd,mktcap,cogs,intangibles,current_assets,current_liabilities,long_term_debt,roa,roe,op_margin,net_margin,cash_to_assets,debt_to_assets,debt_to_equity,current_ratio,rd_to_sales,log_assets,log_mktcap,mkt_to_book,p_to_s,p_to_e,gross_margin,asset_turnover,intangibles_to_assets,cash_ratio,long_term_debt_ratio
MRCY,66393,2024-12-31,2401.455,223.125,-17.579,-12.197,242.565,243.167,1460.276,21.368,2463.72,152.531,1164.235,990.684,273.533,649.305,-0.0073201454951269136,-0.01203813525662272,-0.05466442577030812,-0.07878543417366947,0.10100751419451957,0.17274376936501826,0.2583800287356322,3.6218079719814424,0.09576694677871148,7.783830082640746,7.809427681832673,1.6871605093831574,11.041882352941176,-140.1513169122248,0.31638767507002796,0.09291242184425692,0.4848040042390967,0.886785141098149,0.2703798322267125
CNXN,66586,2024-12-31,1299.354,708.897,20.721,22.638,442.613,3.357,910.99,0.0,1821.801,579.123,75.811,1166.85,371.205,1.552,0.01594715527870003,0.022745584474033742,0.03193411736824955,0.029229916334813096,0.3406408107413376,0.002583591538564548,0.003685002030757747,3.1434113225845555,0.0,7.169622496865515,7.507580851218233,1.9998035104666352,2.569909309815107,87.92051541914,0.18306467653269798,0.5455764941655623,0.05834514689607297,1.1923680984900527,0.0011944396984963296
OSPN,66686,2024-12-31,338.734,61.171,28.788,12.345,83.331,9.283000000000001,212.53,8.29,705.59532,14.186,99.846,175.065,110.275,6.932,0.08498703997827205,0.13545381828447747,0.20181131581958772,0.47061516077880045,0.24600719148358302,0.027404984442069593,0.04367853950030585,1.5875311720698253,0.13552173415507346,5.825215138606097,6.5590418720175245,3.3199798616665883,11.534801131255007,24.51005002084202,0.7680927236762518,0.1805871273624732,0.2947622618337693,0.7556653819995466,0.020464435220556545
ATEYY,100245,2024-12-31,5049.189,1183.519,286.922,379.435,1246.923,591.205,3160.77,86.809,43044.292798,509.531,666.761,3422.659,1165.198,557.253,0.056825363439554355,0.0907759818019027,0.3205989933410448,0.24243125796882012,0.24695510506736823,0.11708910084371965,0.18704461254694268,2.9374054881659597,0.07334820987242283,8.526982915313393,10.669984929592474,13.618293263350386,36.369752237184194,150.02088650574024,0.5694779720477661,0.2343978409205914,0.13205308812959862,1.0701382940925062,0.11036485265257451
LOGI,102696,2024-12-31,3731.56,1340.294,200.147,234.666,1502.832,94.87299999999999,2102.818,77.973,12306.30165,748.328,490.344,2774.154,1294.218,78.829,0.05363628080481086,0.09518037224334201,0.17508546632306043,0.14933066924122615,0.4027355851172164,0.025424487345774956,0.04511707622818522,2.1434982360004264,0.05817604197288057,8.224581655766839,9.41786673943297,5.852290426465818,9.181792688768285,61.486315807881205,0.4416687681956348,0.3591779309457707,0.13140456002315384,1.1611892277807911,0.02112494506319073
SAP,103487,2024-12-31,76739.441,7723.61,1535.659,2121.53,11478.511,11027.115,47044.605,1346.912,287225.87769,1674.492,35048.438,22156.725,19752.729,6957.301,0.02001133941019977,0.032642616512562915,0.27468114003684807,0.19882658497775008,0.14957772496674818,0.1436955346078166,0.2343970153432046,1.1217044996668561,0.17438891917121657,11.248171079437691,12.568024215474578,6.10539460773451,37.18803482956804,187.0375374285567,0.7831982712747019,0.10064720174336426,0.45672000659999595,0.5811101341996846,0.09066134583909727
MANH,109826,2024-12-31,757.551,255.801,48.016,67.69,266.23,51.32599999999999,299.126,32.996,16463.29104,112.992,62.226,503.264,400.304,47.794,0.06338319136269373,0.1605209844680837,0.2646197630189092,0.1877084139624161,0.3514350848985745,0.0677525341528161,0.17158655549835186,1.2572045245613335,0.12899089526624213,6.630090861849855,9.70888839592218,55.03798078401744,64.35976028240702,342.87093968677107,0.558281632988143,0.33766835500184145,0.08214100436802274,0.6650695471441705,0.06309014178583355
AXTI,110760,2024-12-31,339.314,25.105,-5.088,-6.165,33.811,55.596,192.77,4.133,98.42685999999999,18.454,1.71,158.272,74.176,7.796,-0.014994960420141815,-0.026394148467085127,-0.24556861183031267,-0.2026687910774746,0.09964516642402023,0.16384823496820053,0.28840587228303155,2.1337359792924935,0.16462856004779924,5.8269259323595275,4.589313734289038,0.5105922083311718,3.9206078470424215,-19.344901729559748,0.2649273053176658,0.07398751598814078,0.005039579858184454,0.4558212899050906,0.022975768756962577
CTSH,111864,2024-12-31,19966.0,5082.0,546.0,800.0,2243.0,1503.0,14408.0,0.0,38065.5,3297.0,8552.0,7504.0,3585.0,1310.0,0.0273464890313533,0.037895613548028874,0.15741833923652104,0.10743801652892562,0.11234097966543123,0.07527797255334068,0.10431704608550806,2.093165969316597,0.0,9.90178610589637,10.547063639080289,2.64196973903387,7.490259740259741,69.71703296703296,0.3512396694214876,0.2545327055995192,0.42832815786837625,0.6256624825662482,0.06561153961734949
DOX,111880,2024-12-31,6293.741,1110.055,151.133,193.119,349.008,793.791,3464.263,84.333,9549.55782,651.05,3066.911,1606.728,1384.832,755.166,0.02401322202486566,0.04362630666320658,0.17397246082401321,0.13614910972879724,0.05545318753981138,0.126123874496901,0.22913704877487653,1.1602331546353637,0.07597191130169226,8.74731092647578,9.164250130832144,2.7565914654863097,8.602778979419938,63.18645047739408,0.4134975294016964,0.17637443294854366,0.48729539394773314,0.252021905906276,0.11998682500598612
CLS,112158,2024-12-31,5988.2,2545.7,135.0,198.5,423.3,931.8000000000001,1896.0,23.4,10716.029999999999,2252.0,655.1,4512.2,3021.4,879.6,0.022544337196486425,0.07120253164556962,0.07797462387555486,0.05303060062065444,0.07068902174276076,0.15560602518285965,0.49145569620253166,1.493413649301648,0.00919197077424677,8.697546145115348,9.279496030212652,5.651914556962025,4.209463016066308,79.37799999999999,0.1153710177947126,0.4251194014895962,0.10939848368457968,0.14010061560865825,0.1468888814668849
NVDA,117768,2024-10-31,96013.0,34871.602732700194,19127.606027500166,21673.972791100176,38487.0,10225.0,65899.0,3390.0,1380330.234519011,8448.0,5562.0,67640.0,16479.0,9952.0,0.19921891855790533,0.2902563927753102,0.6215364678600165,0.5485152539193047,0.4008519679626717,0.1064959953339652,0.1551616868237758,4.104617998664968,0.09721377092946436,11.47223887794863,14.137833328881715,20.94614841680467,39.583217470662234,72.16429659490483,0.7577398416483437,0.36319667891535723,0.057929655359170114,2.335517931913344,0.10365263037297033
EXTR,119574,2024-12-31,1080.944,279.355,7.382,14.578,170.322,231.60500000000002,51.208,54.883,2220.5107799999996,99.763,400.202,495.289,534.222,208.86,0.006829215944581773,0.14415716294329012,0.05218449642927457,0.026425157953142056,0.15756782960079338,0.21426179339540255,4.522828464302453,0.9271220578710724,0.19646328148771278,6.985590012412049,7.705492529482814,43.36257576941102,7.9487060550195965,300.80070170685445,0.6428809221241789,0.2584361447031484,0.37023379564528786,0.3188225119893977,0.19322000029603756
AUDC,120860,2024-12-31,335.901,61.554,6.775,5.457,62.385,36.461999999999996,191.814,12.345,289.0832,19.751,38.049,162.876,77.758,30.508,0.020169633314577808,0.03532067523746964,0.08865386489911296,0.11006595834551776,0.18572436521475078,0.10854984057802744,0.19009040007507272,2.094652640242805,0.2005556097085486,5.816816473690326,5.6667145359536235,1.5071016714108458,4.696416154920882,42.6691070110701,0.6791272703642329,0.18325042199933908,0.1132744469352577,0.8022968697754572,0.09082437980238224
FFIV,121077,2024-12-31,5900.641,766.489,166.445,218.314,1150.907,274.324,3235.751,130.518,14618.454039999999,118.579,2413.377,2342.028,1587.644,242.872,0.02820795232246802,0.051439372189021955,0.2848233960304714,0.21715249664378744,0.19504779226528102,0.04649054229870959,0.08477908219761038,1.4751594186102173,0.17028033018086364,8.682816268060268,9.590039984894545,4.517793254178087,19.07196846921482,87.8275348613656,0.8452958881340764,0.12989927704464652,0.4090025134557415,0.7249150313294416,0.041160273943119066
NTCT,122902,2024-12-31,2174.745,252.019,48.81,62.636,426.897,117.757,1520.583,37.753,1554.0183599999998,42.545,1349.138,692.157,381.771,106.798,0.022444010677113872,0.03209953024596487,0.24853681666858451,0.19367587364444744,0.19629749694791804,0.05414749775261008,0.0774420074405672,1.813016179856511,0.14980219745336662,7.684666695270167,7.348599345529615,1.0219885136161588,6.166274606279685,31.83811432083589,0.8311833631591269,0.11588439104354764,0.6203660659065775,1.1182017492161531,0.04910828625884874
PLUG,125604,2024-12-31,3602.846,191.47,-366.7334183,-207.99045730000003,403.701,1078.636,1734.137,13.294,1946.60061,407.279,84.66,1477.484,748.489,852.236,-0.10178992338279237,-0.21147891908194105,-1.086282223324803,-1.9153570705593566,0.11205058445462282,0.2993844310858693,0.6220016065628032,1.9739555290725714,0.06943124249229644,8.18947936767531,7.573839853359241,1.1225183535095555,10.166608920457513,-5.307944443742012,-1.1271165195592,0.05314409774939034,0.023498090120976582,0.5393546197739713,0.23654522008434442
IFNNY,132740,2024-12-31,30779.844,3544.91,254.687,418.267,2026.107,5527.532999999999,18878.925,563.21,42242.284945,1650.288,10541.554,10287.901,5193.128,4926.017,0.008274473385895003,0.013490545674608063,0.11799086577656415,0.07184582965434948,0.0658257722163894,0.17958287897755426,0.2927885459579928,1.9810605477084333,0.15887850467289721,10.334615339153906,10.651177011258953,2.2375365623307473,11.916320850176733,165.85960392560278,0.534462652084256,0.11516984946382443,0.3424823725552345,0.3901515618332535,0.16004034978214962
SLAB,133288,2024-12-31,1222.674,166.249,-23.823,-28.627,382.161,21.427,1080.021,82.438,4031.9327599999997,69.777,412.888,602.033,97.883,15.549,-0.019484343332728103,-0.02205790442963609,-0.17219351695348542,-0.14329710253896263,0.31256164766732586,0.01752470405030286,0.01983942904813888,6.150536865441395,0.495870651853545,7.108795542509234,8.302001133024847,3.7331984841035495,24.252373006754926,-169.24538303320318,0.5802861972102088,0.13597164902500586,0.33769263106927927,3.904263253067438,0.012717208348259634
HSTM,133766,2024-12-31,510.766,74.235,4.889,4.689,97.217,20.168,359.355,12.682,967.7375999999999,25.111,290.138,153.122,115.693,17.366,0.009571897894534874,0.013604931057032739,0.0631642756112346,0.06585842257695157,0.1903356918823884,0.03948579192820195,0.056122775528377224,1.3235200055318819,0.1708358590961137,6.235911559687733,6.874960976149111,2.692984931335309,13.036136593251161,197.94182859480463,0.6617363777194045,0.14534052775635026,0.5680448581150663,0.8403014875575877,0.033999913854876794
LPSN,133869,2024-12-31,607.778,73.206,-112.128,-4.503,183.237,527.32596,-67.316,22.032,138.61032,16.524,237.624,231.224,139.94,527.07,-0.18448841517791034,1.665696119793214,-0.061511351528563234,-1.5316777313334973,0.30148672706152574,0.867629233042328,-7.833590231148612,1.6523081320565955,0.30095893779198424,6.409809683710454,4.931666542858338,-2.0590991740448037,1.8934284075075813,-1.2361793664383562,0.7742807966560118,0.12044858484512437,0.3909717034838378,1.3093968843790196,0.8672080924284854
ON,134932,2024-12-31,14089.8,1722.5,379.9,444.3,2993.4,3643.1000000000004,8796.4,155.2,26667.312749999997,790.3,1845.8,6752.0,1334.8,3611.3,0.02696276739201408,0.043188122413714704,0.25793904208998547,0.22055152394775035,0.21245156070348764,0.2585629320501356,0.4141580646628167,5.058435720707222,0.09010159651669085,9.553206410327824,10.191193852819413,3.0316166556773223,15.481749056603771,70.19561134509081,0.5411901306240929,0.12225155786455451,0.1310025692344817,2.242583158525622,0.2563059802126361
CEVA,135788,2024-12-31,308.948,29.223,-1.736,0.324,163.644,5.561,266.556,16.877,745.4318499999999,2.375,60.185,216.341,30.529,2.963,-0.005619068581120447,-0.0065127027716502355,0.011087157376039422,-0.059405262977791466,0.5296813703276927,0.017999792845397933,0.0208624078992782,7.086409643289987,0.5775245525784485,5.733172977946627,6.613963714868561,2.7965299974489413,25.508395784142625,-429.3962269585253,0.9187283988639086,0.09458873337907998,0.1948062457112524,5.360280389138197,0.009590610717661225
NTES,137435,2024-12-31,26851.007,3227.749,1084.638,950.546,19271.527,1755.976,19000.045,539.79,56522.74232,1187.851,1019.381,21005.607,6804.511,115.163,0.040394686128531414,0.05708607532245318,0.29449191991074897,0.3360354228287268,0.7177208288687272,0.06539702589180361,0.09241957058522758,3.087011983667893,0.16723419324117209,10.198058603889223,10.94239835508357,2.9748741289823264,17.511504866084692,52.11208008570602,0.6319878032647519,0.12020960703633944,0.03796434897208883,2.8321692771163125,0.004288963911111415
SOHU,137611,2024-12-31,1734.666,134.684,-21.291,-25.193,904.425,3.382,922.335,61.584,396.2567,37.033,54.639,1041.762,321.967,1.659,-0.012273832541826497,-0.023083803607149244,-0.18705265658875592,-0.15808113807133736,0.5213827906928481,0.001949654861512245,0.0036667805081667722,3.2356173148179783,0.4572480769801907,7.458570166644458,5.982062233565893,0.4296234014756027,2.942121558611268,-18.611464938236814,0.725037866413234,0.07764261246833684,0.03149828266651909,2.809061177077154,0.0009563800754727424
CRNT,138501,2024-12-31,344.996,106.932,3.61,10.962,35.311,41.107,166.325,8.969,412.79531,67.416,24.54,261.038,151.448,12.936,0.010463889436399263,0.021704494213136933,0.10251374705420267,0.03375977256574271,0.10235191132650814,0.11915210611137521,0.24714865474222156,1.7236147060377158,0.08387573411139788,5.843532822761248,6.022951852668703,2.481859672328273,3.8603534021621213,114.34773130193905,0.36954326113791947,0.30995141972660556,0.07113125949286368,0.23315593471026358,0.037496086911152596
TTMI,139804,2024-12-31,3472.494,650.965,5.17,46.461,503.932,1016.0179999999999,1563.824,7.923,2524.42575,495.564,861.954,1606.744,809.054,1003.853,0.0014888434652442883,0.003305998629001729,0.07137250082569722,0.007942055256426996,0.14512105708461986,0.29259028237341805,0.6497009893696477,1.9859539659899093,0.012171161275951855,8.152628346765235,7.83376889010173,1.6142646167343637,3.8779746222915206,488.28351063829786,0.23872404814390943,0.18746324687674046,0.24822332306405712,0.6228657172450789,0.2890870365794728
SYNA,142814,2024-12-31,2527.5,267.2,1.8,-14.4,596.1,880.9,1376.1,83.3,2990.0649599999997,116.8,1061.9,890.5,229.8,869.6,0.000712166172106825,0.0013080444735120995,-0.05389221556886228,0.006736526946107785,0.23584569732937685,0.34852621167161224,0.640142431509338,3.8751087902523933,0.31175149700598803,7.834985950894627,8.00305039190124,2.172854414650098,11.190362874251496,1661.1471999999999,0.5628742514970059,0.10571711177052423,0.4201384767556875,2.593994778067885,0.344055390702275
OMCL,142956,2024-12-31,2120.96,306.879,15.842,17.923,369.201,382.54600000000005,1243.313,26.04,2064.92664,148.421,981.429,815.493,595.678,197.52,0.007469259203379602,0.012741763337148408,0.0584041267079207,0.05162295236884896,0.1740725897706699,0.18036455190102596,0.30768277979881176,1.369016482059099,0.08485429110496319,7.6596240953580885,7.632849979340362,1.6608260671287118,6.728797473922947,130.34507259184446,0.5163533509950177,0.14468872585998793,0.46272867003621,0.6197996232864065,0.09312764031382016
PDFS,144437,2024-12-31,315.289,50.085,0.539,1.452,114.885,5.179,246.037,14.417,1050.73108,14.585,27.26,205.979,60.542,3.504,0.0017095426735471268,0.00219072741091787,0.028990715783168614,0.010761705101327743,0.3643799815407452,0.016426199455103097,0.021049679519747032,3.4022496779095506,0.2878506538883897,5.753489678533619,6.957241467537055,4.270622223486711,20.978957372466805,1949.4083116883116,0.7087950484176899,0.15885425752246352,0.08646035859164133,1.8976082719434442,0.011113613224692266
APLD,146738,2024-11-30,1543.169,36.163,-138.726,-12.471,307.579,799.41,490.354,0.0,2187.2055,17.949,0.0,328.388,424.353,628.462,-0.08989682918721151,-0.2829098977473417,-0.3448552387799685,-3.836130851975777,0.19931647149469695,0.518031401615766,1.6302711918328392,0.773855728603309,0.0,7.341593373261186,7.690379980597101,4.460462237485572,60.48185991206483,-15.766370399204186,0.5036639659320299,0.023434244726274304,0.0,0.724818724034,0.40725416334827874
VRNT,147242,2024-10-31,2248.319,224.193,28.716,24.072,184.088,447.54200000000003,1315.402,37.736,1326.6705,56.589,1404.806,510.29,386.98,441.889,0.012772208925868616,0.021830588671752058,0.10737177342735946,0.12808606869973638,0.08187806089794197,0.19905627270863255,0.3402321115522099,1.3186469584991471,0.1683192606370404,7.717938104860765,7.190427699053435,1.0085665826872696,5.917537568077504,46.19969703301295,0.7475880156829161,0.09971583213947843,0.6248250359490802,0.47570417075817867,0.1965419497855954
TBRG,147849,2024-12-31,394.432,88.23,-5.049,9.552,12.324,174.815,168.695,7.827,293.88716,41.059,290.754,90.274,52.975,170.891,-0.012800685542755152,-0.029929754883073006,0.10826249574974497,-0.05722543352601156,0.03124492941749148,0.44320694061333765,1.0362784907673612,1.7040868334119867,0.08871132267936076,5.977446755339778,5.683195884141145,1.7421213432526157,3.330921001926782,-58.20700336700336,0.534636744871359,0.2236887473632971,0.7371460733409054,0.23263803680981593,0.4332584577316242
BBBY,147868,2024-12-31,401.954,303.151,-81.259,-37.609,186.093,32.665,162.732,0.0,261.63017,233.119,36.406,227.507,224.861,6.452,-0.20215994865084064,-0.4993424772017796,-0.12406028678777244,-0.2680479365068893,0.46297088721595003,0.08126551794483945,0.20072880564363493,1.0117672695576378,0.0,5.996337654210958,5.566931941679372,1.6077364624044443,0.8630358138353494,-3.219706986303056,0.23101358728818314,0.7541932658960976,0.09057255307821292,0.8275912674941408,0.016051587992655877
FORM,148390,2024-12-31,1146.215,189.483,9.705,9.942,363.769,39.227,947.768,30.504,3393.06,107.276,209.526,605.128,131.345,29.758,0.008466997901789805,0.010239847726447822,0.052469086936558954,0.051218315099507604,0.3173654157378851,0.034223073332664465,0.04138882089287673,4.607164338193308,0.16098541821693768,7.044220488753346,8.129487448093839,3.5800533463885675,17.90693624230142,349.6197836166924,0.43384894687122333,0.1653119179211579,0.18279816613811548,2.7695686931363968,0.025961970485467386
NTGR,154039,2024-12-31,850.23,182.419,-8.886,-10.785,408.69,30.633,541.066,20.099,794.2950000000001,121.282,36.279,758.029,270.083,19.796,-0.010451289651035601,-0.016423135070398064,-0.05912213091838021,-0.04871203109325234,0.4806816978935112,0.03602907448572739,0.05661601357320548,2.806652029191026,0.11018040883899155,6.745506901117262,6.677454928768462,1.4680186890323916,4.3542339339652125,-89.38723835246456,0.3351460100099223,0.21455253284405398,0.0426696305705515,1.5132014973174912,0.02328311162861814
GSIT,160213,2024-12-31,44.133,5.414,-4.029,-4.162,15.085,9.836,29.933,4.037,77.568,2.332,9.359,23.82,5.9,8.284,-0.09129223030385425,-0.13460060802458826,-0.768747691171038,-0.7441817510158848,0.3418077175809485,0.22287177395599664,0.3286005412086994,4.03728813559322,0.7456594015515331,3.7872078019361846,4.351154971006794,2.591387431931313,14.327299593646103,-19.2524199553239,0.569264868858515,0.12267464255772323,0.2120635352230757,2.5567796610169493,0.18770534520653478
GOOGL,160329,2024-12-31,203985.34854360015,34871.602732700194,19127.606027500166,21673.972791100176,53470.768800000274,30437.0,98641.31920000058,3856.7544000000175,1968187.0547939804,14868.635100000118,31885.0,93683.85524510048,49321.735800000155,24016.0,0.0937695092518461,0.19391068755597152,0.6215364678600165,0.5485152539193047,0.26213043819944426,0.1492116969052527,0.30856237778295875,1.8994435967336776,0.11059871350230249,12.225803449382406,14.492623400245218,19.952967688959788,56.440969171409776,102.8977202878539,0.5736176735559868,0.17095150696691672,0.15631024594486917,1.0841217960540657,0.11773394594988171
MPWR,160888,2024-12-31,3617.097,621.665,1449.363,163.307,862.946,15.793,3145.767,85.762,27461.682680532107,267.247,35.882,1565.053,294.567,12.974,0.40069785244907724,0.4607343773394533,0.2626929294716608,2.3314212638639784,0.23857419361438192,0.0043662085921389445,0.0050203972512903846,5.313062902497564,0.13795532963895346,8.193427049397318,10.220546954958486,8.729725590144504,44.1744069241989,18.947415299364,0.5701109118255008,0.17186849011790392,0.009920109966638991,2.929540647798294,0.003586854319914561
SIMO,164211,2024-12-31,1031.336,191.16,21.569,17.733,330.713,14.941,772.284,54.156,1820.99855,96.304,0.0,794.873,199.504,12.413,0.020913649867744362,0.027928844829104318,0.09276522284996862,0.11283218246495082,0.3206646524508017,0.014487034293382564,0.019346509833170183,3.9842459299061677,0.2833019460138104,6.938610328111204,7.507140283461503,2.357938983586349,9.526043889935133,84.42665631230007,0.4962125967775685,0.1853518155092036,0.0,1.6576760365706955,0.01203584476833932
BIDU,164532,2024-12-31,58606.219,4448.451,662.192,496.706,19061.886,10867.455,36116.161,718.85,29124.636570000002,2357.391,4149.481,23132.455,11090.629,7797.54,0.011299005656720493,0.018335060584096965,0.11165819293052795,0.14885900732637047,0.32525363903786386,0.18543177132788588,0.3009028285149133,2.0857658298731296,0.16159557562846033,10.978596096213971,10.279339712506886,0.8064156256807029,6.547141144187044,43.98216313395511,0.47006474838095325,0.07590407768841051,0.0708027419410899,1.7187380445238947,0.1330497024556387
LDOS,165123,2024-12-31,13104.0,4365.0,284.0,414.0,1084.0,5414.0,4412.0,150.0,18895.485839999998,3593.0,6601.0,4428.0,3654.0,4673.0,0.021672771672771672,0.0643699002719855,0.09484536082474226,0.06506300114547538,0.08272283272283272,0.41315628815628813,1.227107887579329,1.2118226600985222,0.03436426116838488,9.480672806092851,9.846678328075413,4.282748377153218,4.328862735395188,66.53340084507042,0.1768613974799542,0.3331043956043956,0.5037393162393162,0.29666119321291734,0.3566086691086691
PERI,165923,2024-12-31,915.526,129.577,4.941,4.176,374.469,22.302,722.94,8.461,379.66775000000007,12.334,316.003,561.465,161.85,18.654,0.005396897521206388,0.006834592082330483,0.03222794168718214,0.03813176721177369,0.4090206067331785,0.02435976695364195,0.030849033114781307,3.4690454124189065,0.06529708204388125,6.819498763492839,5.93929652815516,0.5251718676515341,2.9300551023715635,76.8402651285165,0.9048133542218141,0.14153284559914192,0.3451600500695775,2.3136793327154774,0.020375172305319565
SNCR,166593,2024-12-31,293.825,44.207,7.889,8.597,33.375,210.223,29.775,10.259,106.32,9.045,198.525,81.382,40.298,201.616,0.026849315068493154,0.2649538203190596,0.1944714637953265,0.17845590064921846,0.11358802007997959,0.7154700927422787,7.060386230058775,2.01950469005906,0.23206731965525823,5.682984352018917,4.66645341440499,3.5707808564231738,2.405048974144366,13.476993281784763,0.7953943945528988,0.15045350123372755,0.6756572789925976,0.828204873691002,0.6861771462605293
VIPS,170761,2024-12-31,10266.312,4133.599,305.767,319.318,3949.359,417.695,5475.761,0.0,6906.24411,3187.821,1612.426,5178.982,4100.024,81.104,0.02978352888554332,0.05584009236341761,0.07724938969648483,0.07397113266187649,0.38469111400471756,0.04068598343786941,0.0762807215289345,1.2631589473622593,0.0,9.236623134242302,8.84018122484912,1.2612391428332974,1.6707581238528457,22.58662350744194,0.22880255196500682,0.4026371885054731,0.15705990622533195,0.963252654130805,0.007900013169286109
NOW,171007,2024-12-31,20383.0,2957.0,384.0,395.0,5768.0,2278.0,9609.0,668.0,118572.24497950845,504.0,1482.0,9187.0,8358.0,2176.0,0.018839228769072267,0.03996253512332189,0.13358133243151843,0.12986134595874196,0.282980915468773,0.11175979983319433,0.2370694140909564,1.0991864082316343,0.22590463307406156,9.922456499083731,11.683277716063111,12.33970704334566,40.09883157913712,308.7818879674699,0.8295569834291512,0.14507187362017368,0.07270764853063828,0.6901172529313233,0.1067556296914095
PANW,171067,2024-10-31,20374.6,2138.8,350.7,258.6,3401.1,1098.3000000000002,5911.8,480.4,118080.14099999999,470.2,4050.8,6242.7,7402.7,379.6,0.017212607854878135,0.05932203389830508,0.12090892089021882,0.16397045072002991,0.16692843049679504,0.05390535274312135,0.18578098041205726,0.8433004174152674,0.2246119319244436,9.922044306014515,11.679118833939278,19.973635948442098,55.20859407144192,336.6984345594525,0.7801570974378156,0.10497383997722656,0.1988161730782445,0.4594404744214949,0.0186310406093862
CVLT,174077,2024-12-31,1023.756,262.63,11.021,20.485,243.575,11.600999999999999,287.849,40.01,6643.360019999999,48.619,208.318,576.733,511.738,6.631,0.010765260472221897,0.03828743542621305,0.07799946693066291,0.041963979743365194,0.23792290350435064,0.011331801718378207,0.0403023807621357,1.127008351930089,0.15234360126413585,6.931233495955966,8.801373141590371,23.079322908886255,25.295510870806837,602.7910371109698,0.8148764421429388,0.25653573703108945,0.20348403330481094,0.4759759877124622,0.006477129315969821
QVCGA,174147,2024-12-31,9243.0,2944.0,-366.7334183,209.0,923.0,5607.0,301.0,0.0,522.459407736,2165.0,4739.0,3299.0,2724.0,4699.0,-0.0396768817808071,-1.218383449501661,0.07099184782608696,-0.12456977523777173,0.09985935302390998,0.6066212268743915,18.627906976744185,1.211086637298091,0.0,9.131621787264777,6.258547292277514,1.7357455406511628,0.1774658314320652,-1.4246299400743758,0.26460597826086957,0.318511305853078,0.5127123228389051,0.3388399412628488,0.508384723574597
FSLR,175404,2024-12-31,12124.361,1514.031,393.116,452.269,1801.221,718.802,7977.577,46.499,18868.2544,826.17,82.989,5089.033,2077.442,469.097,0.032423646903948174,0.04927761900637248,0.29871845424565285,0.2596485805112313,0.14856213865621454,0.05928576359611859,0.09010279687679605,2.4496630952873777,0.030712052791521446,9.402972013386009,9.845236127459323,2.365161050780206,12.462264246901155,47.99665849265866,0.45432425095655243,0.1248751171298842,0.006844814337019493,0.8670379245244874,0.038690451397809744
CSIQ,175982,2024-12-31,13511.55,1521.241,33.903,-164.722,2271.163,6097.389,2815.5,30.476,735.68808,1169.205,31.026,5917.077,5418.91,3282.04,0.002509186584810773,0.012041555673947789,-0.10828133083449631,0.022286409582702543,0.16809048554755007,0.45127235587330844,2.165650506126798,1.091931218639911,0.020033643584415617,9.511300154203036,6.600806224550606,0.26129926478423016,0.4836104732912142,21.699792938677994,0.231413694477075,0.11258819306445227,0.002296257646235998,0.41911805141624425,0.2429062542787467
SMCI,176567,2024-12-31,9728.348,5677.962,320.596,368.624,1434.736,1957.741,6238.307,158.229,18089.30088,4998.757,0.0,8667.07,1357.81,1795.917,0.03295482439567335,0.051391507343258355,0.06492188570476519,0.056463216907756686,0.14747992156530587,0.20124084788085295,0.313825690207295,6.383124295740936,0.027867217145870298,9.182799376592424,9.803075930876366,2.899713156149577,3.1858791728440585,56.42397559545346,0.11962126551745164,0.5836512016223104,0.0,1.0566544656468875,0.18460657451809906
AVNW,176572,2024-12-31,594.111,118.197,4.495,10.591,52.583,78.639,249.587,10.222,229.70723999999998,75.146,46.506,422.907,252.29,73.645,0.0075659262326400285,0.018009752110486527,0.08960464309584845,0.03802973002698884,0.08850702983112584,0.13236415417321004,0.3150765063885539,1.6762733362400413,0.08648273644847161,6.387066170591735,5.436805628571423,0.9203493771710867,1.9434269905327544,51.10283426028921,0.3642309026455832,0.19894767139473937,0.07827830152951216,0.2084228467240081,0.12395831755345381
BLIN,176768,2024-12-31,27.381382199999997,3.791,-0.634,-0.501,4.5727761000000005,0.531,9.55,1.073,16.46044,1.256,12.192,9.801646599999996,5.082,0.208,-0.02315441913666433,-0.06638743455497381,-0.13215510419414403,-0.1672381957267212,0.16700311425476544,0.019392739056102146,0.055602094240837695,1.9286986619441158,0.283038776048536,3.3098633006898495,2.800959926361875,1.7236062827225127,4.3419783698232655,-25.96283911671924,0.6686890002637826,0.13845173966418686,0.4452660538079046,0.8997985242030698,0.0075964024927857735
TDC,178310,2024-12-31,1704.0,409.0,25.0,45.0,420.0,576.0,133.0,68.0,2962.365,142.0,407.0,749.0,930.0,490.0,0.014671361502347418,0.18796992481203006,0.1100244498777506,0.061124694376528114,0.24647887323943662,0.3380281690140845,4.330827067669173,0.8053763440860215,0.16625916870415647,7.440733707389261,7.993743214784807,22.273421052631576,7.242946210268948,118.49459999999999,0.6528117359413202,0.24002347417840375,0.23884976525821597,0.45161290322580644,0.2875586854460094
FN,179583,2024-12-31,2542.405,833.608,86.636,79.643,934.631,6.093,1842.971,0.0,7911.502280000001,719.715,2.062,2199.012,663.16,4.417,0.03407639616819507,0.04700887859874083,0.09554010997975068,0.1039289450197215,0.3676168824400518,0.0023965497235884916,0.00330607481072681,3.315959949333495,0.0,7.840865762426207,8.976072964347077,4.292798031005372,9.49067460964866,91.3188776028441,0.1366265678832256,0.32788167109488847,0.0008110430871556655,1.4093597321913265,0.0017373313850468353
