costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,datacqtr,datafqtr,scfq,acchgq,acomincq,acoq,actq,altoq,ancq,anoq,aociderglq,aociotherq,aocipenq,aocisecglq,aol2q,aoq,apq,aqaq,aqdq,aqepsq,aqpl1q,aqpq,arcedq,arceepsq,arceq,atq,aul3q,billexceq,capr1q,capr2q,capr3q,capsftq,capsq,ceiexbillq,ceqq,cheq,chq,cibegniq,cicurrq,ciderglq,cimiiq,ciotherq,cipenq,ciq,cisecglq,citotalq,cogsq,csh12q,cshfd12,cshfdq,cshiq,cshopq,cshoq,cshprq,cstkcvq,cstkeq,cstkq,dcomq,dd1q,deracq,deraltq,derhedglq,derlcq,derlltq,diladq,dilavq,dlcq,dlttq,doq,dpacreq,dpactq,dpq,dpretq,drcq,drltq,dteaq,dtedq,dteepsq,dtepq,dvintfq,dvpq,epsf12,epsfi12,epsfiq,epsfxq,epspi12,epspiq,epspxq,epsx12,esopctq,esopnrq,esoprq,esoptq,esubq,fcaq,ffoq,finacoq,finaoq,finchq,findlcq,findltq,finivstq,finlcoq,finltoq,finnpq,finreccq,finrecltq,finrevq,finxintq,finxoprq,fyr,gdwlamq,gdwlia12,gdwliaq,gdwlid12,gdwlidq,gdwlieps12,gdwliepsq,gdwlipq,gdwlq,glaq,glcea12,glceaq,glced12,glcedq,glceeps12,glceepsq,glcepq,gldq,glepsq,glivq,glpq,hedgeglq,ibadj12,ibadjq,ibcomq,ibmiiq,ibq,icaptq,intaccq,intanoq,intanq,invfgq,invoq,invrmq,invtq,invwipq,ivaeqq,ivaoq,ivltq,ivstq,lcoq,lctq,lltq,lnoq,lol2q,loq,loxdrq,lqpl1q,lseq,ltmibq,ltq,lul3q,mibnq,mibq,mibtq,miiq,msaq,ncoq,niitq,nimq,niq,nopiq,npatq,npq,nrtxtdq,nrtxtepsq,nrtxtq,obkq,oepf12,oeps12,oepsxq,oiadpq,oibdpq,opepsq,optdrq,optfvgrq,optlifeq,optrfrq,optvolq,piq,pllq,pnc12,pncd12,pncdq,pnceps12,pncepsq,pnciapq,pnciaq,pncidpq,pncidq,pnciepspq,pnciepsq,pncippq,pncipq,pncpd12,pncpdq,pncpeps12,pncpepsq,pncpq,pncq,pncwiapq,pncwiaq,pncwidpq,pncwidq,pncwiepq,pncwiepsq,pncwippq,pncwipq,pnrshoq,ppegtq,ppentq,prcaq,prcd12,prcdq,prce12,prceps12,prcepsq,prcpd12,prcpdq,prcpeps12,prcpepsq,prcpq,prcraq,prshoq,pstknq,pstkq,pstkrq,rcaq,rcdq,rcepsq,rcpq,rdipaq,rdipdq,rdipepsq,rdipq,recdq,rectaq,rectoq,rectq,rectrq,recubq,req,retq,reunaq,revtq,rllq,rra12,rraq,rrd12,rrdq,rreps12,rrepsq,rrpq,rstcheltq,rstcheq,saleq,seqoq,seqq,seta12,setaq,setd12,setdq,seteps12,setepsq,setpq,spce12,spced12,spcedpq,spcedq,spceeps12,spceepsp12,spceepspq,spceepsq,spcep12,spcepd12,spcepq,spceq,spidq,spiepsq,spioaq,spiopq,spiq,sretq,stkcoq,stkcpaq,teqq,tfvaq,tfvceq,tfvlq,tieq,tiiq,tstknq,tstkq,txdbaq,txdbcaq,txdbclq,txdbq,txdiq,txditcq,txpq,txtq,txwq,uacoq,uaoq,uaptq,ucapsq,ucconsq,uceqq,uddq,udmbq,udoltq,udpcoq,udvpq,ugiq,uinvq,ulcoq,uniamiq,unopincq,uopiq,updvpq,upmcstkq,upmpfq,upmpfsq,upmsubpq,upstkcq,upstkq,urectq,uspiq,usubdvpq,usubpcvq,utemq,wcapq,wdaq,wddq,wdepsq,wdpq,xaccq,xidoq,xintq,xiq,xoprq,xopt12,xoptd12,xoptd12p,xoptdq,xoptdqp,xopteps12,xoptepsp12,xoptepsq,xoptepsqp,xoptq,xoptqp,xrdq,xsgaq,afudccy,cogsy,xrdy,prccq,prchq,prclq
A,USD,STD,INDL,C,UIS,2024-09-30,002504,2024Q3,2024Q3,7,0.0000,-2641.4000,93.1000,947.1000,361.1000,914.5000,0.0000,0.0000,0.0000,-1746.1000,0.0000,4.0000,816.4000,119.9000,,,,0.0000,,,,,1861.6000,0.0000,185.0000,,,,170.2000,4765.7000,13.2000,-202.2000,373.7000,373.7000,-61.9000,57.3000,0.0000,0.8000,0.0000,-27.9000,-32.5000,0.0000,-33.3000,331.7000,68.9345,68.9345,69.3570,75.3000,0.0000,69.3630,69.3570,0.0100,0.0000,0.8000,0.0000,7.7000,4.0000,,16.6000,0.6000,,0.0000,-61.9000,7.7000,517.9000,0.0000,,342.7000,18.9000,,185.0000,106.3000,,,,,,0.0000,-5.6500,-5.6500,-0.8900,-0.8900,-5.6500,-0.8900,-0.8900,-5.6500,0.0000,0.0000,0.0000,0.0000,,2.1000,,,,,,,,,,,,,,,,12,,-39.1000,-39.1000,-0.5600,-0.5600,-0.5600,-0.5600,-39.1000,248.5000,,,,,,,,,,,,,,-388.7000,-61.9000,-61.9000,-61.9000,-61.9000,330.0000,,206.8000,455.3000,,,,20.1000,,,,,0.0000,457.7000,585.3000,1464.2000,0.0000,0.6000,946.3000,840.0000,0.0000,1861.6000,2063.8000,2049.5000,0.0000,14.3000,0.0000,14.3000,0.0000,0.0000,,,,-61.9000,-8.9000,,0.0000,,,,2800.0000,-5.0800,-5.0800,-0.3100,48.9000,67.8000,-0.3100,,,,,,-8.6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,440.8000,98.1000,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0400,-0.0100,-0.0100,-1.6000,0.0000,0.0000,0.0000,0.0000,,-895.3000,0.0000,460.2000,460.2000,,-4810.5000,,-2169.1000,497.0000,,,,,,,,,8.0000,,497.0000,0.0000,-202.2000,9.6850,0.0000,0.1400,0.0000,0.1400,0.0000,0.0000,,,,,,,,,,,,,,,,,-40.7000,,4.8000,,-187.9000,4.0000,0.0000,0.6000,,,5.9370,158.2000,107.2000,0.0000,0.0000,,,,,53.3000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.8000,,,,,272.7000,0.0000,7.9000,0.0000,429.2000,,,,,,,,,,,,6.5000,97.5000,,989.5000,17.5000,5.680000000000,5.900000000000,3.315000000000
A,USD,STD,INDL,C,UIS,2024-12-31,002504,2024Q4,2024Q4,7,0.0000,-2757.2000,106.3000,982.4000,296.3000,889.9000,0.0000,0.0000,0.0000,-1772.5000,0.0000,0.1000,794.4000,97.9000,,,,0.0000,,,,,1872.3000,0.0000,210.4000,,,,165.0000,4770.6000,16.0000,-283.4000,376.5000,376.5000,30.5000,-95.4000,0.0000,-0.2000,0.0000,-21.1000,-86.0000,0.0000,-85.8000,337.1000,69.1990,69.1990,72.9380,75.6000,0.0000,69.6000,69.4580,0.0100,0.0000,0.8000,0.0000,20.0000,0.1000,,-35.2000,9.5000,,0.0000,30.0000,20.0000,517.1000,0.0000,,339.1000,24.0000,,210.4000,108.8000,,,,,,0.0000,-2.7900,-2.7900,0.4100,0.4100,-2.7900,0.4300,0.4300,-2.7900,0.0000,0.0000,0.0000,0.0000,,-4.0000,,,,,,,,,,,,,,,,12,,-39.1000,0.0000,-0.5600,0.0000,-0.5600,0.0000,0.0000,247.9000,,,,,,,,,,,,,,-193.4000,30.0000,30.0000,30.5000,30.0000,247.8000,,200.5000,448.4000,,,,16.4000,,,,49.7000,0.0000,463.1000,628.0000,1513.6000,0.0000,9.5000,967.8000,859.0000,0.0000,1872.3000,2155.7000,2141.6000,0.0000,14.1000,0.0000,14.1000,0.5000,0.0000,,,,30.0000,-19.5000,,0.0000,,,,2840.0000,-2.6200,-2.6200,0.1100,59.1000,83.1000,0.1100,,,,,,59.3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,434.6000,95.5000,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,-7.8650,-0.1100,-0.1100,-12.1000,0.0000,0.0000,0.0000,0.0000,7.6000,-984.7000,0.0000,483.2000,483.2000,111.3000,-4896.3000,,-2139.1000,545.4000,,,,,,,,,14.1000,,545.4000,0.0000,-283.4000,35.6850,26.0000,0.5000,0.3600,0.5100,0.3700,40.0000,,,,,,,,,,,,,,,,,27.9000,,5.0000,,-269.3000,0.1000,0.0000,9.5000,,,6.0000,158.5000,96.6000,0.0000,0.0000,28.7000,35.6000,28.7000,47.0000,28.8000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.4000,,,,,252.7000,0.0000,8.2000,0.0000,462.3000,,,,,,,,,,,,7.7000,125.2000,,1326.6000,25.2000,6.330000000000,8.930000000000,5.300000000000
A,USD,STD,INDL,C,RAMP,2024-09-30,002536,2024Q3,2024Q2,7,0.0000,5.0830,18.2890,582.1200,52.1890,612.7680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,584.2020,91.4570,,,,364.9380,,,,,1194.8880,0.0000,,,,,,1994.5410,,932.0570,367.5690,338.9460,1.7320,1.1910,0.0000,0.0000,0.0000,0.0000,2.9230,0.0000,2.9230,46.7840,66.3000,66.7955,67.3090,157.8220,1.9460,65.4640,66.2940,0.1000,0.0000,15.7820,0.0000,10.0990,,,,,,0.0000,1.7320,10.0990,28.8940,0.0000,,18.3040,4.4500,,36.1560,0.0000,,,,,,0.0000,0.0200,0.0400,0.0300,0.0300,0.0400,0.0300,0.0300,0.0200,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,3,,0.0000,,0.0000,,0.0000,,,501.9240,,,,,,,,,,,,,,1.4440,1.7320,1.7320,1.7320,1.7320,960.9510,,26.9890,528.9130,0.0000,0.0000,0.0000,0.0000,0.0000,,,3.1000,28.6230,97.9120,199.4680,63.3630,0.0000,0.0000,34.2070,34.2070,0.0000,1194.8880,262.8310,262.8310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,1.7320,4.2110,,0.0000,,,,,0.0800,0.0900,0.0300,7.8840,12.3340,0.0300,,,,,,11.6840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,46.8700,28.5660,,,,,,,,,,,,25.6300,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,5.0830,4.1950,196.2620,192.0670,,1313.4980,,1308.4150,185.4830,,,,,,,,,,2.6310,185.4830,0.0000,932.0570,,,,,,,,,,,,,,,,,,,,,,,,-0.3970,,29.0680,,932.0570,364.9380,,0.0000,,,92.3580,2391.7640,1.7040,0.0000,0.0000,0.2620,,0.2620,0.0000,9.9520,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.6520,,,,,61.7560,0.0000,0.0140,0.0000,173.1490,,,,,,,,,,,,43.8890,126.3650,,93.9790,88.0070,24.780000000000,33.470000000000,21.450000000000
A,USD,STD,INDL,C,RAMP,2024-12-31,002536,2024Q4,2024Q3,7,0.0000,3.4930,24.9290,643.8070,52.5310,609.4060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,581.4920,105.3340,0.0000,0.0000,0.0000,375.0180,0.0000,,,,1253.2130,0.0000,,,,,,2022.2270,,957.7070,401.6830,376.7720,11.2100,-1.5900,0.0000,0.0000,0.0000,0.0000,9.6200,0.0000,9.6200,50.5980,66.2173,67.2095,66.7430,158.5300,0.3680,65.7530,65.6310,0.1000,0.0000,15.8530,0.0000,9.3910,,,,,,0.0000,9.5220,9.3910,28.7570,1.6880,,17.4400,4.4000,,44.7950,0.0000,,,,,,0.0000,-0.0300,0.0000,0.1700,0.1400,0.0000,0.1700,0.1500,-0.0300,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,3,,0.0000,,0.0000,,0.0000,,,501.5590,,,,,,,,,,,,,,-2.4130,9.5220,9.5220,9.5220,9.5220,986.4640,,23.3020,524.8610,0.0000,0.0000,0.0000,0.0000,0.0000,,,4.1000,24.9110,116.8990,231.6240,63.8820,0.0000,0.0000,34.8520,34.8520,0.0000,1253.2130,295.5060,295.5060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,11.2100,,,0.0000,,,,,0.0100,0.0200,0.1400,14.8220,19.2220,0.1500,,,,,,18.7060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,45.3540,27.9140,,,,,,,,,,,,27.3200,0.0000,0.0000,0.0000,0.0000,-0.0460,0.0000,0.0000,-0.0710,0.0000,0.0000,0.0000,0.0000,,3.4930,6.6300,217.1950,210.5650,,1323.1180,,1319.6250,195.4120,,,,,,,,,,0.5930,195.4120,0.0000,957.7070,,,,,,,,,,,,,,,,,,,,,,,,-0.1490,,26.7600,,957.7070,375.0180,,0.0000,,,92.7770,2403.4910,1.5870,0.0000,0.0000,0.2730,,0.2730,0.0000,9.1840,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.1830,-0.0510,0.0000,0.0000,-0.0780,72.1040,1.6880,,0.0000,176.1900,,,,,,,,,,,,42.7350,125.5920,,144.5770,130.7420,30.370000000000,32.602500000000,23.570000000000
A,USD,STD,INDL,C,CTS,2024-09-30,002577,2024Q3,2024Q3,7,0.0000,2.0170,14.3810,255.5610,40.9840,533.8310,0.0000,-0.9010,0.0000,-0.5900,0.0000,1.0010,416.6770,44.9510,-1.7490,-0.0600,-0.0600,12.1640,-2.6910,,,,789.3920,0.0000,2.9290,,,,,42.9080,,530.8060,94.8750,94.8750,18.6820,3.7070,-2.4600,0.0000,0.0000,-0.0050,19.9240,0.0000,19.9240,73.8110,30.6428,30.8700,30.5360,57.5420,0.2450,30.1780,30.3000,5.5900,0.0000,321.9240,0.0000,4.5910,0.6670,0.3340,0.0860,2.8180,0.0000,0.0000,18.0830,4.5910,124.7160,0.0000,,243.3460,7.9930,,2.9290,0.0000,,,,,,0.0000,1.9200,1.9200,0.5900,0.5900,1.9300,0.6000,0.6000,1.9300,0.0000,0.0000,0.0000,0.0000,,1.3190,,,,,,,,,,,,,,,,12,,,,,,,,,194.8210,,,,,,,,,,,,,0.0000,59.2290,18.0830,18.0830,18.0830,18.0830,655.5220,,180.8720,375.6930,11.3830,-15.2000,36.3610,57.2880,24.7440,,,0.0000,0.0000,48.5140,103.7990,154.7870,0.0000,2.8140,16.2870,16.2870,0.0000,789.3920,258.5860,258.5860,10.0640,0.0000,0.0000,0.0000,0.0000,0.0000,,,,18.0830,2.3640,,0.0000,,,,,2.1400,2.1500,0.6900,24.3400,32.3330,0.7000,,,,,,21.8470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,360.5000,117.1540,,,,,,,,,,,,48.7900,0.0000,0.0000,0.0000,0.0000,-0.5020,-0.0200,-0.0200,-0.7730,0.0000,0.0000,0.0000,0.0000,0.7190,3.5080,,89.0170,89.0170,2.6620,645.1050,,643.0880,132.3840,,,,,,,,,,,132.3840,0.0000,530.8060,,,,,,,,,,,,,,,,,,,,,,,,-3.4640,,1.4480,1.1150,530.8060,13.1650,,12.8780,,,27.3640,479.1310,26.8370,0.0000,0.0000,13.7840,,13.7840,5.7430,3.7640,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7620,,,,,29.6850,0.0000,1.3930,0.0000,100.0510,,,,,,,,,,,,5.0310,26.2400,,222.9130,17.7180,48.380000000000,55.470000000000,43.110000000000
A,USD,STD,INDL,C,CTS,2024-12-31,002577,2024Q4,2024Q4,7,0.0000,-4.2660,10.5970,244.2770,40.7710,521.8350,0.0000,-1.3290,0.0000,-0.1080,0.0000,1.8270,404.5390,42.6290,0.1980,0.0100,0.0100,11.3800,0.3040,,,,766.1120,0.0000,,,,,,44.6620,4.9410,530.8500,94.3340,94.3340,13.6060,-6.3320,-0.4320,0.0000,0.0000,0.4810,7.3230,0.0000,7.3230,70.5820,30.4080,30.7170,30.4320,57.5440,0.1540,30.0260,30.0820,5.5950,0.0000,321.9790,0.0000,4.7190,1.1160,0.7110,0.0830,3.3260,0.0000,0.0000,11.5630,4.7190,112.3730,0.0000,,245.0030,8.2780,,0.0000,0.0000,,,,,,0.0000,1.8100,1.8100,0.3800,0.3800,1.8200,0.3800,0.3800,1.8200,0.0000,0.0000,0.0000,0.0000,,-0.8720,,,,,,,,,,,,,,,,12,,,,,,,,,199.8860,,,,,,,,,,,,,0.0000,55.4720,11.5630,11.5630,11.5630,11.5630,643.2230,,163.8820,363.7680,12.1260,-13.9630,32.7350,53.5780,22.6800,,,0.0000,0.0000,44.7870,97.5530,137.7090,0.0000,2.9920,12.5930,12.5930,0.0000,766.1120,235.2620,235.2620,7.0280,0.0000,0.0000,0.0000,0.0000,0.0000,,,,11.5630,-1.3240,,0.0000,,,,,2.0000,2.0100,0.4000,18.7450,27.0230,0.4000,,,,,,15.3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,362.2990,117.2960,,,,,,,,,,,,51.1800,0.0000,0.0000,0.0000,0.0000,-0.6760,-0.0200,-0.0200,-1.0400,0.0000,0.0000,0.0000,0.0000,0.7300,-2.8290,3.1780,85.7680,82.5900,4.9410,651.2270,,655.4930,126.4600,,,,,,,,,,,126.4600,0.0000,530.8500,,,,,,,,,,,,,,,,,,,,,,,,-0.7360,,1.6580,1.2760,530.8500,13.2070,,10.0200,,,27.5180,487.0180,27.5910,0.0000,0.0000,12.7430,-1.0910,12.7430,5.4180,3.7450,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.7240,,,,,24.0320,0.0000,1.3770,0.0000,99.4370,,,,,,,,,,,,5.6700,28.8550,,293.4950,23.3880,52.730000000000,59.680000000000,46.490000000000
A,USD,STD,INDL,C,TLS,2024-09-30,002578,2024Q3,2024Q3,7,0.0000,-0.1240,13.2700,99.3190,6.5200,67.0100,,0.0000,0.0000,0.0770,0.0000,,57.0690,2.7960,,,,,,,,,166.3290,,6.7790,,,,27.4340,447.5130,3.3340,129.4830,69.7620,69.7620,-28.0550,0.0220,0.0000,0.0000,0.0000,0.0000,-28.0330,0.0000,-28.0330,13.1830,71.1985,71.1985,72.3090,72.3810,0.0000,72.3810,72.3090,0.0010,0.0000,0.1110,0.0000,2.0440,,,,,,0.0000,-28.0550,2.0440,8.5980,0.0000,,16.2480,2.4340,,6.7790,0.0000,,,,,,0.0000,-0.7000,-0.7000,-0.3900,-0.3900,-0.7000,-0.3900,-0.3900,-0.7000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,12,,,,,,,,,17.9220,,,,,,,,,,,,,,-50.1700,-28.0550,-28.0550,-28.0550,-28.0550,138.0810,,29.6270,47.5490,,,,1.4060,,,,3.0000,0.0000,22.4530,27.2930,9.5530,,,0.1060,0.1060,,166.3290,36.8460,36.8460,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,-28.0550,0.9830,,0.0000,,,,,-0.5200,-0.5200,-0.2100,-15.7110,-13.2770,-0.2100,,,,,,-28.0380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,26.1890,9.9410,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,-5.0830,-0.0700,-0.0700,-7.8200,0.0000,0.0000,0.0000,0.0000,0.0480,-0.2010,0.0000,14.8810,14.8810,7.1910,-318.1410,,-318.0170,23.7830,,,,,,,,,0.1380,,23.7830,0.0000,129.4830,,,,,,,,,,,,,,,,,,,,,,,,-13.1530,,8.8140,8.8140,129.4830,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.8490,,0.8490,0.0000,0.0170,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0260,-3.4660,-0.0500,-0.0500,-5.3330,15.2020,0.0000,0.1570,0.0000,37.0600,,,,,,,,,,,,2.4090,23.8770,,46.6310,7.0380,3.590000000000,4.450000000000,1.890000000000
A,USD,STD,INDL,C,TLS,2024-12-31,002578,2024Q4,2024Q4,7,0.0000,-0.1290,15.8850,91.4180,5.1890,66.8170,,0.0000,0.0000,0.0460,0.0000,,56.5210,1.1530,,,,,,,,,158.2350,,6.8380,,,,28.3300,454.5020,3.7460,127.1370,54.5780,54.5780,-9.3300,0.0260,0.0000,0.0000,0.0000,-0.0310,-9.3350,0.0000,-9.3350,13.8770,71.8500,71.8500,72.4350,72.5150,0.0000,72.5150,72.4350,0.0010,0.0000,0.1110,0.0000,2.0870,,,,,,0.0000,-9.3300,2.0870,8.0590,0.0000,,16.3520,2.0420,,6.8380,0.0000,,,,,,0.0000,-0.7300,-0.7300,-0.1300,-0.1300,-0.7300,-0.1300,-0.1300,-0.7300,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,12,,,,,,,,,17.9220,,,,,,,,,,,,,,-52.5200,-9.3300,-9.3300,-9.3300,-9.3300,135.1960,,30.4100,48.3320,,,,1.7830,,,,3.0000,0.0000,18.8950,22.1350,8.9630,,,0.0910,0.0910,,158.2350,31.0980,31.0980,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,-9.3300,0.7240,,0.0000,,,,76.4890,-0.5500,-0.5500,-0.1300,-10.0940,-8.0520,-0.1300,,,,,,-9.3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,26.6480,10.2960,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.1090,0.0000,0.0000,0.1670,0.0000,0.0000,0.0000,0.0000,0.0560,-0.1750,0.0000,19.1720,19.1720,9.1580,-327.4760,,-327.3470,26.3720,,,,,,,,,0.1390,,26.3720,0.0000,127.1370,,,,,,,,,,,,,,,,,,,,,,,,0.1670,,7.3940,7.3940,127.1370,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.8130,0.0000,0.8130,0.0000,-0.0250,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2830,0.0000,0.0000,0.0000,0.0000,11.6210,0.0000,0.1520,0.0000,34.4240,,,,,,,,,,,,1.4040,20.5470,,60.5080,8.4420,3.420000000000,4.820000000000,3.100000000000
A,USD,STD,INDL,C,CACI,2024-09-30,002596,2024Q3,2025Q1,7,0.0000,-14.0280,109.4670,1747.0980,281.7360,5435.9650,0.0000,,,,,13.5000,4904.8380,263.5350,,,,0.0000,,,,,7183.0630,0.0000,158.6240,,,,,645.9170,162.8910,3651.6060,440.7060,440.7060,120.1770,16.1700,-17.6760,0.0000,0.0000,0.0000,118.6710,0.0000,118.6710,1414.4240,22.2945,22.4835,22.5390,43.0450,0.0080,22.3050,22.3040,0.1000,0.0000,4.3050,0.0000,61.2500,1.3120,12.1880,,,3.8250,0.0000,120.1770,61.2500,2142.1030,0.0000,,,34.6780,,158.6240,4.6240,,,,,,0.0000,20.1800,20.1800,5.3300,5.3300,20.3600,5.3900,5.3900,20.3600,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,6,,,,,,,,,4166.0150,,,,,,,,,,,,,,454.0540,120.1770,120.1770,120.1770,120.1770,5793.7090,,457.0870,4623.1020,37.3410,0.0000,74.8890,127.3140,15.0840,,,,0.0000,676.3130,1001.0980,2530.3590,0.0000,3.8250,231.3230,226.6990,0.0000,7183.0630,3531.4570,3531.4570,8.9440,,0.0000,,0.0000,,,,,120.1770,0.0000,,0.0000,,,,32400.0000,20.1800,20.3600,5.3300,179.8410,214.5190,5.3900,,,,,,155.8710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,531.1270,,,,,,,,,,,,427.6600,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,,0.0000,1069.6110,1069.6110,162.8910,4466.6890,,4480.7170,2056.8890,,,,,,,,,101.9090,,2056.8890,0.0000,3651.6060,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,15.3910,,3651.6060,13.5000,0.0000,12.7690,,,20.7400,1465.3050,0.0000,0.0000,0.0000,156.9330,,156.9330,0.0000,35.6940,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.0000,,,,,,0.0000,23.9700,0.0000,1842.3700,,,,,,,,,,,,,427.9460,,1414.4240,,504.560000000000,504.590000000000,421.235000000000
A,USD,STD,INDL,C,CACI,2024-12-31,002596,2024Q4,2025Q2,7,0.0000,-27.1720,118.6670,1633.3950,287.4740,6915.1040,0.0000,,,,,20.9980,6368.7780,243.3560,-8.6450,-0.3800,-0.3900,0.0000,-13.3000,,,,8548.4990,0.0000,135.6410,,,,,625.8780,269.6240,3728.3730,175.7070,175.7070,109.9380,-21.6060,8.4620,0.0000,0.0000,0.0000,96.7940,0.0000,96.7940,1402.2250,22.3275,22.5155,22.5340,43.1590,0.0070,22.4200,22.4140,0.1000,0.0000,4.3160,0.0000,68.7500,0.9880,20.0100,,,,0.0000,109.9380,68.7500,3369.5300,0.0000,,,49.6250,,135.6410,4.2920,,,,,,0.0000,21.3200,21.3200,4.8800,4.8800,21.5000,4.9000,4.9000,21.5000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,6,,,,,,,,,4913.0990,,,,,,,,,,,,,,480.1220,109.9380,109.9380,109.9380,109.9380,7097.9030,,1168.2050,6081.3040,30.2040,0.0000,83.1130,138.3380,25.0210,,,,0.0000,759.3710,1071.4770,3748.6490,0.0000,0.0000,222.9910,218.6990,0.0000,8548.4990,4820.1260,4820.1260,8.4330,,0.0000,,0.0000,,,,,109.9380,0.0000,,0.0000,,,,31800.0000,21.7900,21.9700,5.3500,194.5980,244.2230,5.3700,,,,,,137.2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,546.3260,,,,,,,,,,,,512.0700,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,,0.0000,1200.6830,1200.6830,269.6240,4563.4830,,4590.6550,2099.8090,,,,,,,,,99.4610,,2099.8090,0.0000,3728.3730,,,,,,,,,,,,,,,,,,,,,,,,-13.3000,,15.9520,,3728.3730,20.9980,0.0000,8.4330,,,20.7390,1465.3040,0.0000,0.0000,0.0000,156.1280,,156.1280,0.0000,27.2940,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9180,,,,,,0.0000,44.0660,0.0000,1855.5860,,,,,,,,,,,,,453.3610,,2816.6490,,404.060000000000,588.260000000000,393.590000000000
